id,code,path,message,stack,timestamp,user_id,tenant_id
773,ERR-20250407-FLXVH8,/api/generate_purchase_order,Invalid vendor,,2025-04-07T17:07:19.866Z,,
774,ERR-20250407-FLXVH8,/api/generate_purchase_order,[ERR-20250407-FLXVH8] Invalid vendor,"Error: [ERR-20250407-FLXVH8] Invalid vendor
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async handleFormSubmit (http://localhost:5173/src/backoffice/views/orders/AddPurchaseOrder.jsx:261:20)",2025-04-07T17:07:19.879Z,,
775,ERR-20250407-JJQX86,/api/get_upcoming_deliveries,Something went wrong.,,2025-04-07T17:26:31.177Z,,
776,ERR-20250407-JJQX86,/api/get_upcoming_deliveries,[ERR-20250407-JJQX86] Something went wrong.,"Error: [ERR-20250407-JJQX86] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchUpcomingDeliveries (http://localhost:5173/src/backoffice/components/ui/dashboard/UpcomingDeliveriesCard.jsx:31:19)",2025-04-07T17:26:31.189Z,,
777,ERR-20250407-HQPU4D,/api/delete_user/10,User not found,,2025-04-07T18:07:29.989Z,,
778,ERR-20250407-HQPU4D,/api/delete_user/10,[ERR-20250407-HQPU4D] User not found,"Error: [ERR-20250407-HQPU4D] User not found
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async handleDeleteUser (http://localhost:5173/src/backoffice/views/users/Users.jsx?t=1744049243887:83:24)",2025-04-07T18:07:30.000Z,,
779,ERR-20250407-SO15L0,/api/delete_user/10,User not found,,2025-04-07T18:07:57.985Z,,
780,ERR-20250407-SO15L0,/api/delete_user/10,[ERR-20250407-SO15L0] User not found,"Error: [ERR-20250407-SO15L0] User not found
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async handleDeleteUser (http://localhost:5173/src/backoffice/views/users/Users.jsx?t=1744049275991:84:24)",2025-04-07T18:07:57.993Z,,
781,ERR-20250407-WNI0TB,/api/store/1,Something went wrong.,,2025-04-07T18:10:30.369Z,,
782,ERR-20250407-WNI0TB,/api/store/1,[ERR-20250407-WNI0TB] Something went wrong.,"Error: [ERR-20250407-WNI0TB] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchStoreData (http://localhost:5173/src/backoffice/views/store/EditStore.jsx:103:25)",2025-04-07T18:10:30.382Z,,
783,ERR-20250407-06ZXCV,/api/store/1,Something went wrong.,,2025-04-07T18:10:36.074Z,,
784,ERR-20250407-06ZXCV,/api/store/1,[ERR-20250407-06ZXCV] Something went wrong.,"Error: [ERR-20250407-06ZXCV] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchStoreData (http://localhost:5173/src/backoffice/views/store/EditStore.jsx:103:25)",2025-04-07T18:10:36.083Z,,
785,ERR-20250407-TMQRTG,/api/get_order_mins/167,Failed to fetch order minimums,,2025-04-07T19:37:11.904Z,,
786,ERR-20250407-TMQRTG,/api/get_order_mins/167,[ERR-20250407-TMQRTG] Failed to fetch order minimums,"Error: [ERR-20250407-TMQRTG] Failed to fetch order minimums
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async handleGetOrderMins (http://localhost:5173/src/backoffice/views/vendors/ViewVendor.jsx?t=1744054137918:77:23)",2025-04-07T19:37:11.913Z,,
787,ERR-20250407-1PILXF,/api/update_vendor/167,Failed to clear existing orders.,,2025-04-07T19:41:26.318Z,,
788,ERR-20250407-1PILXF,/api/update_vendor/167,[ERR-20250407-1PILXF] Failed to clear existing orders.,"Error: [ERR-20250407-1PILXF] Failed to clear existing orders.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async handleFormSubmit (http://localhost:5173/src/backoffice/views/vendors/EditVendor.jsx?t=1744054857295:131:24)",2025-04-07T19:41:26.327Z,,
789,ERR-20250407-KTKU9X,/api/store/1,Something went wrong.,,2025-04-07T20:07:38.204Z,,
790,ERR-20250407-KTKU9X,/api/store/1,[ERR-20250407-KTKU9X] Something went wrong.,"Error: [ERR-20250407-KTKU9X] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchStoreData (http://localhost:5173/src/backoffice/views/store/EditStore.jsx:103:25)",2025-04-07T20:07:38.213Z,,
791,ERR-20250407-HX4B7L,/api/delete_product/,Something went wrong.,,2025-04-07T21:26:57.734Z,,
792,ERR-20250407-HX4B7L,/api/delete_product/,[ERR-20250407-HX4B7L] Something went wrong.,"Error: [ERR-20250407-HX4B7L] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async handleDeleteProduct (http://localhost:5173/src/backoffice/views/inventory/Inventory.jsx:142:24)",2025-04-07T21:26:57.772Z,,
793,ERR-20250408-WBSR1K,/api/store/1,Something went wrong.,,2025-04-08T01:50:42.312Z,,
794,ERR-20250408-WBSR1K,/api/store/1,[ERR-20250408-WBSR1K] Something went wrong.,"Error: [ERR-20250408-WBSR1K] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchStoreData (http://localhost:5173/src/backoffice/views/store/EditStore.jsx:103:25)",2025-04-08T01:50:42.321Z,,
795,ERR-20250408-K0QDAH,/api/store/1,Something went wrong.,,2025-04-08T01:52:46.726Z,,
796,ERR-20250408-K0QDAH,/api/store/1,[ERR-20250408-K0QDAH] Something went wrong.,"Error: [ERR-20250408-K0QDAH] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchStoreData (http://localhost:5173/src/backoffice/views/store/EditStore.jsx:103:25)",2025-04-08T01:52:46.735Z,,
797,ERR-20250408-VVTTZ6,/api/store/1,Something went wrong.,,2025-04-08T01:52:50.863Z,,
798,ERR-20250408-VVTTZ6,/api/store/1,[ERR-20250408-VVTTZ6] Something went wrong.,"Error: [ERR-20250408-VVTTZ6] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchStoreData (http://localhost:5173/src/backoffice/views/store/EditStore.jsx:103:25)",2025-04-08T01:52:50.873Z,,
799,ERR-20250408-FAGU2J,/api/store/1,Something went wrong.,,2025-04-08T01:54:18.510Z,,
800,ERR-20250408-FAGU2J,/api/store/1,[ERR-20250408-FAGU2J] Something went wrong.,"Error: [ERR-20250408-FAGU2J] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchStoreData (http://localhost:5173/src/backoffice/views/store/EditStore.jsx:103:25)",2025-04-08T01:54:18.520Z,,
801,ERR-20250408-SO52X6,/api/store/1,Something went wrong.,,2025-04-08T01:57:33.184Z,,
802,ERR-20250408-SO52X6,/api/store/1,[ERR-20250408-SO52X6] Something went wrong.,"Error: [ERR-20250408-SO52X6] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchStoreData (http://localhost:5173/src/backoffice/views/settings/EditStore.jsx:103:25)",2025-04-08T01:57:33.200Z,,
803,ERR-20250408-YMM2A2,/api/get_upcoming_deliveries,Something went wrong.,,2025-04-08T01:59:16.709Z,,
804,ERR-20250408-YMM2A2,/api/get_upcoming_deliveries,[ERR-20250408-YMM2A2] Something went wrong.,"Error: [ERR-20250408-YMM2A2] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchUpcomingDeliveries (http://localhost:5173/src/backoffice/components/ui/dashboard/UpcomingDeliveriesCard.jsx:31:19)",2025-04-08T01:59:16.978Z,,
805,ERR-20250408-JAB6DN,/api/get_upcoming_deliveries,Something went wrong.,,2025-04-08T02:05:29.123Z,,
806,ERR-20250408-JAB6DN,/api/get_upcoming_deliveries,[ERR-20250408-JAB6DN] Something went wrong.,"Error: [ERR-20250408-JAB6DN] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchUpcomingDeliveries (http://localhost:5173/src/backoffice/components/ui/dashboard/UpcomingDeliveriesCard.jsx:31:19)",2025-04-08T02:05:29.181Z,,
807,ERR-20250408-ODMQ6I,/api/get_upcoming_deliveries,Something went wrong.,,2025-04-08T02:11:33.772Z,,
808,ERR-20250408-ODMQ6I,/api/get_upcoming_deliveries,[ERR-20250408-ODMQ6I] Something went wrong.,"Error: [ERR-20250408-ODMQ6I] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchUpcomingDeliveries (http://localhost:5173/src/backoffice/components/ui/dashboard/UpcomingDeliveriesCard.jsx:31:19)",2025-04-08T02:11:33.783Z,,
809,ERR-20250408-C0Q3I9,/api/registers,Failed to fetch registers.,,2025-04-08T04:22:30.557Z,,
810,ERR-20250408-C0Q3I9,/api/registers,[ERR-20250408-C0Q3I9] Failed to fetch registers.,"Error: [ERR-20250408-C0Q3I9] Failed to fetch registers.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async handleGetRegisters (http://localhost:5173/src/backoffice/views/register/Registers.jsx:47:23)",2025-04-08T04:22:30.580Z,,
811,ERR-20250408-HJV75X,/api/transactions?registerId=283,Failed to fetch transactions.,,2025-04-08T06:21:22.376Z,,
812,ERR-20250408-HJV75X,/api/transactions?registerId=283,[ERR-20250408-HJV75X] Failed to fetch transactions.,"Error: [ERR-20250408-HJV75X] Failed to fetch transactions.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransactions (http://localhost:5173/src/backoffice/views/register/Transactions.jsx:45:23)",2025-04-08T06:21:22.399Z,,
813,ERR-20250408-7UN0HI,/api/transactions?registerId=283,Failed to fetch transactions.,,2025-04-08T06:22:03.550Z,,
814,ERR-20250408-7UN0HI,/api/transactions?registerId=283,[ERR-20250408-7UN0HI] Failed to fetch transactions.,"Error: [ERR-20250408-7UN0HI] Failed to fetch transactions.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransactions (http://localhost:5173/src/backoffice/views/register/Transactions.jsx?t=1744093323143:45:23)",2025-04-08T06:22:03.562Z,,
815,ERR-20250408-Y5C83L,/api/transactions?registerId=283,Failed to fetch transactions.,,2025-04-08T06:29:30.198Z,,
816,ERR-20250408-Y5C83L,/api/transactions?registerId=283,[ERR-20250408-Y5C83L] Failed to fetch transactions.,"Error: [ERR-20250408-Y5C83L] Failed to fetch transactions.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransactions (http://localhost:5173/src/backoffice/views/register/Transactions.jsx?t=1744093323143:45:23)",2025-04-08T06:29:30.206Z,,
817,ERR-20250408-DXFRW2,/api/view_transaction/176068,Failed to fetch transaction items,,2025-04-08T06:45:22.473Z,,
818,ERR-20250408-DXFRW2,/api/view_transaction/176068,[ERR-20250408-DXFRW2] Failed to fetch transaction items,"Error: [ERR-20250408-DXFRW2] Failed to fetch transaction items
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx:39:19)",2025-04-08T06:45:22.508Z,,
819,ERR-20250408-J5ODW9,/api/view_transaction/176068,Failed to fetch transaction items,,2025-04-08T06:45:49.829Z,,
820,ERR-20250408-J5ODW9,/api/view_transaction/176068,[ERR-20250408-J5ODW9] Failed to fetch transaction items,"Error: [ERR-20250408-J5ODW9] Failed to fetch transaction items
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx:39:19)",2025-04-08T06:45:49.841Z,,
821,ERR-20250408-GCOTP3,/api/view_transaction/176068,Failed to fetch transaction items,,2025-04-08T06:46:52.080Z,,
822,ERR-20250408-GCOTP3,/api/view_transaction/176068,[ERR-20250408-GCOTP3] Failed to fetch transaction items,"Error: [ERR-20250408-GCOTP3] Failed to fetch transaction items
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx:39:19)",2025-04-08T06:46:52.109Z,,
823,ERR-20250408-056392,/api/view_transaction/176068,Something went wrong.,,2025-04-08T06:57:21.681Z,,
824,ERR-20250408-056392,/api/view_transaction/176068,[ERR-20250408-056392] Something went wrong.,"Error: [ERR-20250408-056392] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx:39:19)",2025-04-08T06:57:21.717Z,,
825,ERR-20250408-Y9ZVSM,/api/view_transaction/176068,Something went wrong.,,2025-04-08T06:58:09.168Z,,
826,ERR-20250408-Y9ZVSM,/api/view_transaction/176068,[ERR-20250408-Y9ZVSM] Something went wrong.,"Error: [ERR-20250408-Y9ZVSM] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx:39:19)",2025-04-08T06:58:09.179Z,,
827,ERR-20250408-SATTT7,/api/ge_transaction/176068,Something went wrong.,,2025-04-08T06:58:31.720Z,,
828,ERR-20250408-SATTT7,/api/ge_transaction/176068,[ERR-20250408-SATTT7] Something went wrong.,"Error: [ERR-20250408-SATTT7] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx?t=1744095511498:39:19)",2025-04-08T06:58:31.736Z,,
829,ERR-20250408-HOB5RN,/api/get_transaction/176068,Failed to fetch transaction details,,2025-04-08T06:58:31.796Z,,
830,ERR-20250408-HOB5RN,/api/get_transaction/176068,[ERR-20250408-HOB5RN] Failed to fetch transaction details,"Error: [ERR-20250408-HOB5RN] Failed to fetch transaction details
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx?t=1744095511670:39:19)",2025-04-08T06:58:31.805Z,,
831,ERR-20250408-HZ8ZUM,/api/get_transaction/176068,Failed to fetch transaction details,,2025-04-08T06:58:43.072Z,,
832,ERR-20250408-HZ8ZUM,/api/get_transaction/176068,[ERR-20250408-HZ8ZUM] Failed to fetch transaction details,"Error: [ERR-20250408-HZ8ZUM] Failed to fetch transaction details
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx?t=1744095511670:39:19)",2025-04-08T06:58:43.084Z,,
833,ERR-20250408-8JKJ4X,/api/get_transaction/176068,Failed to fetch transaction details,,2025-04-08T06:59:53.674Z,,
834,ERR-20250408-8JKJ4X,/api/get_transaction/176068,[ERR-20250408-8JKJ4X] Failed to fetch transaction details,"Error: [ERR-20250408-8JKJ4X] Failed to fetch transaction details
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx:39:19)",2025-04-08T06:59:53.711Z,,
835,ERR-20250408-X53L6U,/api/get_transaction/176068,Failed to fetch transaction details,,2025-04-08T07:00:01.690Z,,
836,ERR-20250408-X53L6U,/api/get_transaction/176068,[ERR-20250408-X53L6U] Failed to fetch transaction details,"Error: [ERR-20250408-X53L6U] Failed to fetch transaction details
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx:39:19)",2025-04-08T07:00:01.704Z,,
837,ERR-20250408-1A16T1,/api/get_transaction/176068,Transaction not found,,2025-04-08T07:01:50.245Z,,
838,ERR-20250408-1A16T1,/api/get_transaction/176068,[ERR-20250408-1A16T1] Transaction not found,"Error: [ERR-20250408-1A16T1] Transaction not found
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx:39:19)",2025-04-08T07:01:50.267Z,,
839,ERR-20250408-GF2PLE,/api/get_transaction/176068,Transaction not found,,2025-04-08T07:01:57.887Z,,
840,ERR-20250408-GF2PLE,/api/get_transaction/176068,[ERR-20250408-GF2PLE] Transaction not found,"Error: [ERR-20250408-GF2PLE] Transaction not found
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx:39:19)",2025-04-08T07:01:57.897Z,,
841,ERR-20250408-C50DJI,/api/get_transaction/176068,Transaction not found,,2025-04-08T07:04:05.617Z,,
842,ERR-20250408-C50DJI,/api/get_transaction/176068,[ERR-20250408-C50DJI] Transaction not found,"Error: [ERR-20250408-C50DJI] Transaction not found
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx:40:19)",2025-04-08T07:04:05.629Z,,
843,ERR-20250408-577WME,/api/get_transaction/TID-9573,Transaction not found,,2025-04-08T07:14:46.125Z,,
844,ERR-20250408-577WME,/api/get_transaction/TID-9573,[ERR-20250408-577WME] Transaction not found,"Error: [ERR-20250408-577WME] Transaction not found
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx:40:19)",2025-04-08T07:14:46.136Z,,
845,ERR-20250408-EMCLT8,/api/get_transaction/TID-9573,Transaction not found,,2025-04-08T07:18:57.972Z,,
846,ERR-20250408-EMCLT8,/api/get_transaction/TID-9573,[ERR-20250408-EMCLT8] Transaction not found,"Error: [ERR-20250408-EMCLT8] Transaction not found
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx:40:19)",2025-04-08T07:18:57.985Z,,
847,ERR-20250408-2NJASL,/api/get_transaction/9573,Transaction not found,,2025-04-08T07:21:27.457Z,,
848,ERR-20250408-2NJASL,/api/get_transaction/9573,[ERR-20250408-2NJASL] Transaction not found,"Error: [ERR-20250408-2NJASL] Transaction not found
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx?t=1744096887045:40:23)",2025-04-08T07:21:27.468Z,,
849,ERR-20250408-NUM98L,/api/get_transaction/9573,Transaction not found,,2025-04-08T07:21:29.156Z,,
850,ERR-20250408-NUM98L,/api/get_transaction/9573,[ERR-20250408-NUM98L] Transaction not found,"Error: [ERR-20250408-NUM98L] Transaction not found
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx?t=1744096889050:40:23)",2025-04-08T07:21:29.166Z,,
851,ERR-20250408-A91IMO,/api/get_transaction/9573,Transaction not found,,2025-04-08T07:21:29.414Z,,
852,ERR-20250408-A91IMO,/api/get_transaction/9573,[ERR-20250408-A91IMO] Transaction not found,"Error: [ERR-20250408-A91IMO] Transaction not found
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx?t=1744096889333:40:23)",2025-04-08T07:21:29.425Z,,
853,ERR-20250408-A7QQ9S,/api/get_transaction/9573,Transaction not found,,2025-04-08T07:21:29.988Z,,
854,ERR-20250408-A7QQ9S,/api/get_transaction/9573,[ERR-20250408-A7QQ9S] Transaction not found,"Error: [ERR-20250408-A7QQ9S] Transaction not found
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx?t=1744096889892:40:23)",2025-04-08T07:21:29.996Z,,
